#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
1178000,-168248.6441581885,30436.6873001887,-137811.9568579998,303.9680912720248,118.18307483097638,120
1180000,-167819.42532281706,29826.57893563155,-137992.8463871855,297.87500127131426,118.31957766738387,120
1182000,-167408.81080404483,29862.826175935188,-137545.98462810964,298.236998762707,117.97373558219776,120
1184000,-167285.97730871162,30123.368536841124,-137162.6087718705,300.8390087435893,118.06783867782741,120
1186000,-167330.49691557465,30141.524277830948,-137188.9726377437,301.02032827681825,117.91591026253812,120
1188000,-167381.2755996911,29765.96738974843,-137615.30820994265,297.2696799454607,117.46937250162634,120
1190000,-168103.08641648304,30208.237114330754,-137894.8493021523,301.6865825696783,117.73470727149802,120
1192000,-167986.4367767194,30451.603085077833,-137534.83369164157,304.1170536941786,117.52538075167662,120
1194000,-167239.23929725215,30290.865703161806,-136948.37359409034,302.5117858575315,118.82909721964528,120
1196000,-167015.0599469971,30320.08102392679,-136694.9789230703,302.803556285806,117.88174563791081,120
1198000,-167681.94963760162,30887.937831217423,-136794.0118063842,308.4746842941057,117.50054833219696,120
1200000,-167171.7824596177,30064.213282607496,-137107.5691770102,300.2482312538855,116.9064809867177,120
1202000,-166997.94890759746,29808.824821299175,-137189.12408629828,297.69769274254395,119.52041160415571,120
1204000,-166813.92273373518,29474.115655340254,-137339.80707839492,294.3549864452277,118.28848997220706,120
1206000,-167933.975007253,30252.678512020735,-137681.29649523227,302.1304142750164,117.78646145698308,120
1208000,-167912.57481380075,29844.902861000795,-138067.67195279995,298.0580004447843,117.33966320990945,120
1210000,-168268.72529883508,30104.72486770572,-138164.00043112936,300.6528163217432,118.39044399437522,120
1212000,-168238.33053207176,29922.61063233274,-138315.71989973902,298.83406003023816,118.28412869548039,120
1214000,-168030.8792899571,29505.436387782218,-138525.4429021749,294.6677834051507,118.42404810621535,120
1216000,-168270.38586193265,29821.57896414702,-138448.80689778563,297.82506706613685,118.10962306414672,120
1218000,-168045.49675725005,29796.880654684486,-138248.61610256555,297.57840756896724,117.93032809641927,120
1220000,-168112.37638473022,29518.315384201473,-138594.06100052875,294.7964046286252,118.24079074457393,120
1222000,-168351.7299088922,29712.576062234002,-138639.15384665818,296.7364662039331,118.4537733002771,120
1224000,-167856.86328851408,29406.920395304216,-138449.94289320987,293.6839142377226,118.8117242733051,120
1226000,-168101.1110539965,30179.71703768242,-137921.39401631407,301.40175547347616,118.68563803648071,120
1228000,-167174.2913523314,29606.853688249248,-137567.43766408216,295.6806276395078,118.67770123141747,120
1230000,-167916.7017345255,30485.275495387614,-137431.4262391379,304.4533366210768,118.2135745912065,120
1232000,-167850.39984914172,30029.159811200574,-137821.24003794114,299.8981558106898,117.7901980813713,120
1234000,-167185.89070464147,29646.584143254207,-137539.30656138726,296.07741164080585,118.71599512655986,120
1236000,-167387.7846448078,29861.289620494703,-137526.4950243131,298.2216533402643,118.87485962440189,120
1238000,-167406.24625474506,29962.125571821234,-137444.12068292382,299.22869170005765,118.82408486324395,120
1240000,-167265.6582525461,29982.09185317962,-137283.56639936648,299.42809291525725,117.88259885797476,120
1242000,-167489.75185294333,30250.955180077784,-137238.79667286554,302.1132035346963,117.8844332713503,120
1244000,-167436.7484945634,29816.726019060006,-137620.02247550339,297.7766011985936,118.82227238463173,120
1246000,-167908.40332640847,30266.967259254656,-137641.43606715382,302.2731145360706,117.65174445383688,120
1248000,-168050.16122802277,29941.036892228294,-138109.12433579448,299.01808120818345,118.23338794823353,120
1250000,-167615.6587479855,29483.275010418613,-138132.38373756688,294.446459990065,118.42558856772797,120
1252000,-167538.10815862415,29733.183273392904,-137804.92488523124,296.9422683196703,118.16030523067461,120
1254000,-167824.0485254071,29878.499276941875,-137945.54924846522,298.3935244236743,118.557292325896,120
1256000,-167142.05439752853,29905.860886098817,-137236.1935114297,298.6667820232132,118.15409678886189,120
1258000,-167164.26222045918,29774.524228039023,-137389.73799242015,297.3551362166003,118.68029782542983,120
1260000,-167332.9469291463,30025.344271341804,-137307.6026578045,299.860050403337,118.31627319889436,120
1262000,-167060.06277426623,30047.054596167523,-137013.0081780987,300.07686920273795,118.66466769371554,120
1264000,-167535.18262051686,30573.673501078156,-136961.5091194387,305.33615848657723,117.79128215778152,120
1266000,-167619.41185083403,30112.208723513817,-137507.20312732022,300.72755682628315,118.32873172851417,120
1268000,-167321.33082501567,30174.602609255002,-137146.72821576067,301.3506781984857,118.18789113286266,120
1270000,-167206.5622633655,29905.999470544863,-137300.56279282062,298.6681660519391,118.93564035761219,120
1272000,-167427.81040733936,30507.699324789442,-136920.1110825499,304.677281117896,118.60137107300282,120
1274000,-167580.79545818467,29828.02838221169,-137752.76707597298,297.88947674645453,118.45550528933587,120
1276000,-167282.00243072317,30092.222779142205,-137189.77965158096,300.5279592385762,118.23290226245241,120
1278000,-167195.2505355751,30024.989556906134,-137170.26097866896,299.8565079064518,118.52400186550719,120
1280000,-167407.2754810166,29758.651713399217,-137648.6237676174,297.1966190320209,118.04541700905614,120
1282000,-167996.88737089746,29868.592176928767,-138128.2951939687,298.29458322644984,118.01739702323718,120
1284000,-167418.8124680631,29970.023129163892,-137448.7893388992,299.3075637996223,119.45040592611285,120
1286000,-167613.0093261964,30036.448931621417,-137576.56039457498,299.97095151278194,118.70485127728641,120
1288000,-167575.2699817787,29620.515478050336,-137954.75450372836,295.8170665406352,118.96708136799857,120
1290000,-167662.49560715654,29416.785618573194,-138245.70998858334,293.78243721617514,118.85646278308228,120
1292000,-167634.29501268652,30137.72216558375,-137496.57284710277,300.9823569696525,117.89316124975709,120
1294000,-168324.7459493099,30041.307841303176,-138283.43810800673,300.01947694812446,118.02792838874899,120
1296000,-167326.565368152,29327.966306976043,-137998.59906117595,292.89540781156205,118.83675603285728,120
1298000,-167853.945606575,29698.18451539008,-138155.76109118492,296.59273929366014,118.53272672186739,120
1300000,-167939.11664615234,29664.888513507336,-138274.22813264502,296.26021551932604,118.19490857120488,120
1302000,-168197.470015093,29774.503583543235,-138422.96643154975,297.3549300421268,118.72064087470869,120
1304000,-168241.92861760047,29757.558446820127,-138484.37017078034,297.1857006902178,117.22828049545821,120
1306000,-167403.0224310162,29736.803632417577,-137666.21879859862,296.97842447594303,118.35319425947499,120
1308000,-167952.67445195385,29982.97993217432,-137969.69451977953,299.4369620695859,117.85205043190632,120
1310000,-167345.24538747,29656.936726177577,-137688.30866129242,296.18080183041207,119.00779672564725,120
1312000,-166813.69376221055,29863.915032876772,-136949.77872933378,298.2478730659102,118.70280050973965,120
1314000,-167593.40742362535,29792.691045413492,-137800.71637821186,297.5365663685528,117.62367749390674,120
1316000,-167874.148452578,30062.912485958892,-137811.2359666191,300.23524033044794,117.85271212812917,120
1318000,-167520.59089547605,29959.97476761276,-137560.6161278633,299.2072118378275,118.88432523621739,120
1320000,-167461.53162943677,29893.315401271102,-137568.21622816566,298.5414915459825,119.41633915597211,120
1322000,-167975.35828575562,30069.53211818298,-137905.82616757264,300.30134992221235,117.97119942519991,120
1324000,-167759.32815261767,30071.703296047344,-137687.62485657033,300.32303325406565,117.47968472058649,120
1326000,-167381.5314945702,29799.328928255614,-137582.20256631458,297.60285822737785,118.44267977999394,120
1328000,-167001.7315718534,29711.174460974813,-137290.55711087858,296.72246855513254,118.05328292248123,120
1330000,-167980.98636520188,29774.731826547533,-138206.25453865435,297.35720948172803,118.15537994817282,120
1332000,-167999.30612720607,29327.558413451537,-138671.74771375454,292.89133422054135,118.4792705560192,120
1334000,-168039.05427094956,29283.716367303627,-138755.33790364594,292.4534881779151,117.58605541835854,120
1336000,-168507.36053068552,29619.098356623435,-138888.26217406208,295.8029138935029,117.97113814946668,120
1338000,-168399.3647703434,29509.95370013104,-138889.41107021237,294.712897342775,117.85517392431174,120
1340000,-168334.91294017795,29552.432238843758,-138782.4807013342,295.13712617573515,117.80105650990978,120
1342000,-168357.52801747178,29588.862260943744,-138768.66575652803,295.5009490902828,118.01912781480642,120
1344000,-167578.33175911976,29812.156246431172,-137766.17551268858,297.73096334550416,118.77853497836176,120
1346000,-167792.00441150437,29842.959164308937,-137949.04524719543,298.0385889441959,118.68031225881411,120
1348000,-168155.77126991493,30164.1099241419,-137991.66134577303,301.2458888226022,118.34599688855386,120
1350000,-167874.12369066617,30422.916558983503,-137451.20713168266,303.8305642843385,118.56086208797099,120
1352000,-167484.0560294633,30095.135237283655,-137388.92079217965,300.55704566094,118.08149153816284,120
1354000,-167919.36844735825,29805.58456072677,-138113.78388663149,297.6653325907409,118.20376595529659,120
1356000,-168020.47450999764,29820.2908678276,-138200.18364217004,297.81220297959135,117.64301354282293,120
1358000,-167997.24686191126,29751.577428356744,-138245.66943355452,297.12596886893755,117.7811235356103,120
1360000,-167420.9004605849,29950.128474625642,-137470.77198595926,299.1088779141689,118.8875731972387,120
1362000,-168009.76106424292,29971.553641645703,-138038.20742259722,299.3228488716532,118.51193595291151,120
1364000,-168226.66016673506,29550.317008650163,-138676.3431580849,295.1160015875627,118.29311759290324,120
1366000,-168011.91496681247,29680.20785933244,-138331.70710748003,296.4132082633808,117.69104389531847,120
1368000,-167641.87202315324,29630.070925230975,-138011.80109792226,295.9124958168932,118.60642046641034,120
1370000,-168119.929950529,29747.329300888116,-138372.6006496409,297.0835432532527,117.71161954833923,120
1372000,-168100.40623583097,29637.131729785353,-138463.27450604562,295.9830113517171,118.90675727336061,120
1374000,-167501.91335085663,29959.631448951084,-137542.28190190555,299.2037831493747,119.26341495259547,120
1376000,-167408.83462601597,29920.501005660044,-137488.33362035593,298.8129914038574,118.2965559829332,120
1378000,-167983.99962337897,30123.054404283874,-137860.9452190951,300.8358715337842,117.9920627425987,120
1380000,-167651.01091312477,29718.705024118768,-137932.305889006,296.79767552107126,119.20643504312052,119
1382000,-167585.66849272884,29417.97907603765,-138167.6894166912,293.79435615413007,118.18900015866531,119
1384000,-167760.47144107567,29890.952275087824,-137869.51916598785,298.5178912458486,117.6336785479421,119
1386000,-167976.08608769043,29882.269806018914,-138093.81628167152,298.43118031294136,118.54311466000014,119
1388000,-167400.61702005495,29592.822865145747,-137807.7941549092,295.5405032404336,118.61795700255671,119
1390000,-167881.42163147463,30210.07137173484,-137671.3502597398,301.70490111126344,118.60654566844384,119
1392000,-167644.87192973297,30466.848209474003,-137178.02372025896,304.2693051963938,118.15726558534914,119
1394000,-167243.83953732613,30287.52778418956,-136956.31175313657,302.4784504012511,118.6145875822555,119
1396000,-166936.8575250305,29901.256724714593,-137035.6008003159,298.6208007331317,118.13311644443458,119
1398000,-167679.35839690536,30522.33976035379,-137157.01863655157,304.82349365443105,118.20736872323266,119
1400000,-167642.32740396983,29429.97252740804,-138212.3548765618,293.9141335295345,118.10988425197736,119
1402000,-168177.0927672058,29812.967890191707,-138364.12487701408,297.7390691489462,117.96678364811287,119
1404000,-168466.1026049488,30292.775185715058,-138173.32741923374,302.5308556650078,118.10718399329602,119
1406000,-168012.11163596704,29896.676644576597,-138115.43499139044,298.57505993999973,118.62690774750286,119
1408000,-167509.57792934484,29857.884043069324,-137651.69388627552,298.1876421859143,118.14395694607096,119
1410000,-168061.81089009508,30225.216440742253,-137836.59444935282,301.8561533705176,118.3302480555453,119
1412000,-168053.00923809246,29718.718902192544,-138334.29033589992,296.79781411997834,117.8184136840912,119
1414000,-167660.77274887636,29425.49110656744,-138235.28164230892,293.8693780367416,117.57010419572524,119
1416000,-168247.59969486005,29462.950325963204,-138784.64936889685,294.2434794396955,118.44375502683226,119
1418000,-168205.34689058526,29565.95595352391,-138639.39093706134,295.2721861347145,118.04821531166604,119
1420000,-168112.04644005932,29204.407303994638,-138907.63913606468,291.6614366528316,116.800281516837,119
1422000,-168398.7915204605,30075.243849832565,-138323.54767062794,300.3583924035527,118.14918997829795,119
1424000,-167884.1944389561,29614.957719937665,-138269.23671901843,295.76156177730144,118.2290623533346,119
1426000,-167465.28730107588,29423.784504286945,-138041.50279678893,293.8523343738539,118.1930934446757,119
1428000,-167848.42013285903,30082.09306787653,-137766.3270649825,300.42679484548063,118.03541670431689,119
1430000,-168129.5455571477,29794.194711554097,-138335.3508455936,297.55158332891256,117.56307092172489,119
1432000,-167621.80821462965,29510.400908905547,-138111.4073057241,294.71736357118704,117.45950031882718,119
1434000,-168167.61535910668,30073.530627513304,-138094.08473159338,300.3412826270132,119.31966594711405,119
1436000,-167889.9608889051,30008.959384392947,-137881.00150451215,299.69641620877337,117.97610908741427,119
1438000,-167512.99085215398,29708.78235799924,-137804.20849415474,296.69857886672986,118.76676679901058,119
1440000,-167610.2416470031,29828.175498122815,-137782.0661488803,297.89094597805183,117.64461031760385,119
1442000,-167631.71299511194,30036.758327863063,-137594.95466724888,299.9740414214863,118.12108606338201,119
1444000,-167600.03119074972,30198.557683168794,-137401.47350758093,301.5899150780462,117.64636175225452,119
1446000,-167493.43801449484,29949.663594077807,-137543.77442041703,299.1042351995593,117.78187139875237,119
1448000,-168184.7739280949,29904.244406452402,-138280.5295216425,298.65063840587885,117.01764982082595,119
1450000,-168135.16967096343,29723.50957429502,-138411.6600966684,296.84565807357745,117.72501043081078,119
1452000,-168029.60078634275,29730.40446282772,-138299.19632351503,296.9145166220176,118.0548697993139,119
1454000,-168107.5171347406,30428.246169314487,-137679.2709654261,303.8837905590495,117.69998707750331,119
1456000,-167700.3422871125,30207.674120163254,-137492.66816694924,301.6809600043576,117.88677569896772,119
1458000,-167908.8960327953,30002.812477201805,-137906.0835555935,299.63502767369107,118.83500248156669,119
1460000,-168146.35090579512,29713.182509045233,-138433.16839674988,296.74252272637426,118.43974819877778,119
1462000,-168003.05603601853,29469.745378223015,-138533.31065779552,294.3113409334625,117.79606329853905,119
1464000,-168289.33151315805,29552.310688719503,-138737.02082443854,295.1359122670433,118.5150635193246,119
1466000,-168976.01048032707,29852.00106791826,-139124.0094124088,298.1288895131929,118.16731162120497,119
1468000,-168365.05709067138,29392.208375443937,-138972.84871522745,293.53698679612626,117.43014895923349,119
1470000,-168468.67000083707,29529.78334073833,-138938.88666009874,294.910933940732,118.51720755988562,119
1472000,-168262.47621259408,29447.14076500779,-138815.3354475863,294.0855909671403,118.13329547638313,119
1474000,-168316.22908944217,29996.597422361607,-138319.63166708057,299.5729585549892,117.86474921417766,119
1476000,-167415.98256177048,29878.67444497859,-137537.3081167919,298.3952738089884,118.16731169370014,119
1478000,-167968.90780496376,30280.736113596708,-137688.17169136705,302.41062267984717,118.07218440676033,119
1480000,-167907.55119083985,29864.582944317954,-138042.9682465219,298.25454342934074,118.4614480332872,119
1482000,-167702.44862032612,29337.29997022543,-138365.1486501007,292.9886221543225,117.71551692853045,119
1484000,-168438.01913916552,30074.93936471059,-138363.07977445493,300.3553515416996,118.15167919028852,119
1486000,-168261.83636334562,29955.154783151695,-138306.68158019392,299.1590751446933,119.18926790372535,119
1488000,-167819.9368322529,29691.80735835014,-138128.12947390275,296.52905127682527,117.16581903032912,119
1490000,-167789.17785843357,29965.852092020097,-137823.32576641347,299.2659080771477,117.59376373242544,119
1492000,-168045.19424515276,29900.903524998343,-138144.29072015441,298.6172733635948,118.27611754547853,119
1494000,-167634.7470644504,29066.712545128074,-138568.03451932233,290.28629314204045,117.85927538056235,119
1496000,-168070.07955886715,30044.550276028458,-138025.5292828387,300.0518588129706,118.38589161237614,119
1498000,-167972.51091994124,29496.16222363105,-138476.3486963102,294.57516327381484,118.39088582439076,119
1500000,-168064.0441606628,29664.208866193425,-138399.83529446938,296.2534279509316,118.8046873544494,119
1502000,-167939.04158096248,29957.7054199446,-137981.33616101788,299.1845480941579,117.6848104543755,119
1504000,-167302.0898840829,29708.013798788772,-137594.07608529413,296.6909033442943,118.20688773533995,119
1506000,-167982.33282404696,29830.281125665875,-138152.05169838108,297.9119746655329,117.28950121085467,119
1508000,-167509.8377215803,29899.74507331685,-137610.09264826344,298.60570402482347,118.98855897201102,119
1510000,-167962.65138305165,30235.204041329678,-137727.44734172197,301.955898518766,117.7353568504755,119
1512000,-167779.43446233182,29854.459938983666,-137924.97452334815,298.1534460076978,118.04004256608266,119
1514000,-168651.89286156686,30104.005916447146,-138547.8869451197,300.64563622886277,117.33387320021966,119
1516000,-167683.71011185052,29418.874134107726,-138264.8359777428,293.8032950077726,118.03482485887463,119
1518000,-167229.4821316615,29697.498274250655,-137531.98385741084,296.585885873403,118.59814308514939,119
1520000,-167644.93334502564,30195.503419138724,-137449.4299258869,301.55941245473815,117.88154903307168,119
1522000,-167409.5521046283,29950.793988748745,-137458.75811587955,299.1155243358283,118.37990030260032,119
1524000,-167614.42814123235,29814.212100899313,-137800.21604033303,297.7514949543633,118.00479276121624,119
1526000,-167892.43290451192,29973.133267824247,-137919.29963668768,299.33862443716333,118.39131987997621,119
1528000,-167652.09490159352,29592.5167486734,-138059.57815292012,295.53744608645076,119.69260723060205,119
1530000,-167913.78324338538,29760.231055983983,-138153.5521874014,297.2123917653089,117.72411173362993,119
1532000,-168421.7810357028,29933.022055629874,-138488.75898007292,298.93803785265493,117.29545877129864,119
1534000,-168098.90230250708,29251.999808000633,-138846.90249450644,292.1367381355086,117.09943032553599,119
1536000,-167805.70267525746,29930.504150064662,-137875.1985251928,298.9128917866225,117.58567038262024,119
1538000,-167920.06589677057,29968.540352331824,-137951.52554443874,299.29275545865596,118.08618012820988,119
1540000,-167980.95446174976,30060.35147858353,-137920.60298316623,300.20966381103415,118.45875578715489,119
1542000,-167957.51200256625,29724.228330667946,-138233.2836718983,296.8528362201547,118.14781143515219,119
1544000,-167817.18297553284,29640.066951059445,-138177.1160244734,296.01232510716454,118.97032591752387,119
1546000,-168187.51120288065,29912.359736033482,-138275.15146684716,298.73168537457406,117.67516446654376,119
1548000,-167969.09342023532,29510.19699728157,-138458.89642295375,294.71532712659905,118.1231442137766,119
1550000,-168606.23320865794,30257.22367888782,-138349.00952977012,302.1758063928732,117.8487074373561,119
1552000,-167811.0939535693,30269.601608148543,-137541.49234542076,302.29942350974835,117.75274015724912,119
1554000,-167319.78338370088,29885.741321401205,-137434.04206229968,298.46584998294094,118.01644470727842,119
1556000,-167251.92505269824,29973.647223534528,-137278.2778291637,299.3437572604141,119.07687646638462,119
1558000,-167201.1851802346,30181.22978303139,-137019.95539720322,301.4168631069637,118.80389414701243,119
1560000,-166874.20680256933,30401.369198730972,-136472.83760383836,303.61537299550616,118.4584242310271,119
1562000,-166886.48222613556,30306.403825447313,-136580.07840068825,302.6669634997793,118.42928759790772,119
1564000,-167266.58941637038,30231.41073575581,-137035.17868061457,301.91801516294845,118.55525208494286,119
1566000,-166804.80068407755,30270.99815280462,-136533.80253127293,302.3133706587695,118.16486569137403,119
1568000,-166995.2893769733,29998.961189418682,-136996.3281875546,299.5965652554644,119.04268585944533,119
1570000,-167223.04458880576,30027.299176888308,-137195.74541191745,299.8795738456134,118.57155681116822,119
1572000,-167491.2551521298,30180.04551475309,-137311.2096373767,301.4050359404735,117.6557919399456,119
1574000,-167427.3842178739,29978.03932626522,-137449.3448916087,299.3876207423546,117.22311972275371,119
1576000,-167215.64265989605,30177.705765894847,-137037.9368940012,301.38166910730007,118.06713474559926,119
1578000,-167467.31952728878,30171.902969357092,-137295.4165579317,301.32371717021095,117.82596623921943,119
1580000,-167354.1914915226,30229.580282472714,-137124.61120904988,301.89973461273155,119.12357031542389,119
1582000,-167397.38724916195,29831.20779134496,-137566.179457817,297.92122918114234,116.86065049328768,119
1584000,-167976.84482513927,30265.139987270348,-137711.70483786892,302.2548657571603,118.07770164635862,119
1586000,-167339.47567280766,29877.6343113943,-137461.84136141336,298.3848861009844,118.29431294595885,119
1588000,-168107.7445845866,30421.76417716802,-137685.98040741857,303.8190555646998,118.19128110523293,119
1590000,-166828.15663002676,29749.354575615667,-137078.8020544111,297.1037694653619,117.96123816721695,119
1592000,-167232.74471942137,30285.754280915018,-136946.99043850636,302.4607386049604,118.4859348458385,119
1594000,-167071.52003639354,30012.487683493062,-137059.03235290048,299.73165297197045,118.50783239907209,119
1596000,-167684.5779560377,30265.02353356476,-137419.55442247295,302.25370274588175,118.1319792667638,119
1598000,-168212.80462992378,29884.255878967233,-138328.54875095654,298.4510150208803,118.19388051755455,119
1600000,-168482.46911199111,29944.607678260538,-138537.86143373058,299.05374228403764,116.96829468260586,119
1602000,-167498.99274236627,29275.70563159458,-138223.2871107717,292.37348577755046,118.370423446653,119
1604000,-167878.1805590943,29473.7670526288,-138404.4135064655,294.3515049855088,118.40928019823485,119
1606000,-168524.66219963704,29895.80093270773,-138628.8612669293,298.5663142948953,117.73088598248181,119
1608000,-168020.6177773351,30005.893907373902,-138014.72386996122,299.66580160248833,118.94074795339058,119
1610000,-168114.73860343406,29690.757568659552,-138423.9810347745,296.51856713427264,117.86911933370673,119
1612000,-168069.70247463754,29632.30280330777,-138437.39967132977,295.93478535557614,118.26739156835689,119
1614000,-168173.59277648502,29805.943343770807,-138367.6494327142,297.66891572040277,118.4065102591626,119
1616000,-167349.9126215243,29193.683243024396,-138156.2293784999,291.55433654986507,118.3495030889225,119
1618000,-167733.62722719077,29984.356733439025,-137749.27049375174,299.4507120433713,118.0903098135867,119
1620000,-167700.03086112416,30076.562569583475,-137623.4682915407,300.3715623231847,118.54364023284572,119
1622000,-167838.22030397842,30046.63989563717,-137791.58040834125,300.07272763084427,118.21785936296067,119
1624000,-167818.5816082958,30008.259485246497,-137810.3221230493,299.6894263873933,118.38445575426235,119
1626000,-167974.09318121534,30137.82907187147,-137836.26410934387,300.9834246318427,118.64934465186377,119
1628000,-167259.9520062576,29876.10616289731,-137383.8458433603,298.36962463782874,118.06202404100381,119
1630000,-167799.60598746652,29979.092383714393,-137820.51360375213,299.39813751967887,117.13152411949329,119
1632000,-167846.26267914346,29627.446714252932,-138218.81596489053,295.8862880895469,118.07962930734703,119
1634000,-168240.2973877159,29553.94391374872,-138686.35347396717,295.15222311880757,118.03790101627916,119
1636000,-168328.26250058704,29859.391545919643,-138468.8709546674,298.2026974631026,117.8575073741892,119
1638000,-167671.17589797312,29564.919731940376,-138106.25616603275,295.261837495463,118.18035413664425,119
1640000,-167527.91222517204,29807.864744598744,-137720.0474805733,297.68810455447255,118.8136063354732,119
1642000,-167760.87920605298,30086.69699827477,-137674.1822077782,300.47277382872875,117.51429857712468,119
1644000,-167474.47412905272,30114.722329066135,-137359.75179998658,300.75265994852555,118.19341563624792,119
1646000,-167589.74764471024,30157.115414254367,-137432.63223045587,301.1760353658535,117.04597723040433,119
1648000,-167697.8571214613,29585.702894400485,-138112.15422706082,295.4693968188969,117.30414092228357,119
1650000,-168033.4694825241,29771.995161782834,-138261.47432074125,297.3298786898855,117.32725440127462,119
1652000,-167974.450519001,29858.362947741756,-138116.08757125924,298.1924249580256,118.2616217678328,119
1654000,-167040.49365787546,29410.750584999565,-137629.7430728759,293.7221659514989,118.28460994530909,119
1656000,-168174.73782265803,30201.875378268072,-137972.86244438996,301.6230485605702,118.1498948455535,119
1658000,-167718.7366160819,29833.462935222487,-137885.27368085942,297.94375107300374,119.1487937289882,119
1660000,-168226.94036920392,30232.07362892735,-137994.86674027657,301.9246354094319,118.54492162317014,119
1662000,-168257.5796411872,30321.181421973975,-137936.39821921324,302.81454584885347,117.33119627063726,119
1664000,-167794.30439458252,29773.011871722585,-138021.29252285993,297.3400324683409,118.32995009899366,119
1666000,-168012.28502113186,29872.678495763626,-138139.60652536823,298.33539287581516,118.73937773819668,119
1668000,-167680.97239058,29809.465675853484,-137871.5067147265,297.70409289160534,118.4368902989325,119
1670000,-167089.57589132595,29747.220698077464,-137342.35519324848,297.08245864806105,118.48231078024799,119
1672000,-167200.48852770682,30112.240837750025,-137088.2476899568,300.7278775478843,118.45075617972775,119
1674000,-168345.0129016583,29964.41801736271,-138380.5948842956,299.25158611983187,118.01424768028201,119
1676000,-168101.11185593135,29865.286410209083,-138235.82544572226,298.26156887143605,117.5339353765574,119
1678000,-167871.47040601063,29709.08740853262,-138162.382997478,296.70162537528904,117.18293363307626,119
1680000,-167726.88399616303,30334.14504749817,-137392.73894866486,302.9440122545661,117.94804574799835,119
1682000,-166990.276728643,29879.479443695396,-137110.7972849476,298.40331324905657,118.3946695678786,119
1684000,-167388.5739118869,29953.696425368078,-137434.87748651882,299.14451067427296,118.2788569234103,119
1686000,-167430.34230092366,29815.142624190776,-137615.19967673288,297.76078799555404,117.03920710741762,119
1688000,-167759.22773862816,30144.662820954807,-137614.56491767336,301.05167258683883,117.21393552751489,119
1690000,-167370.85147694347,29682.25734779716,-137688.5941291463,296.43367629561305,117.75710136677093,119
1692000,-167385.15403651271,29731.464960600948,-137653.68907591177,296.9251077050992,118.43996321205513,119
1694000,-167382.36311484245,29686.00195863057,-137696.36115621187,296.47107334202497,118.73701146184504,119
1696000,-167992.10265800904,29750.607902842632,-138241.4947551664,297.11628631652775,118.11773241100545,119
1698000,-167444.95531355834,29586.014729631774,-137858.94058392657,295.47251108554195,118.1020945101558,119
1700000,-167549.46721464093,29856.284070929978,-137693.18314371095,298.1716634273691,118.21067103009952,119
1702000,-167264.38197189674,30002.831539889332,-137261.5504320074,299.6352180508068,118.63677490698188,119
1704000,-167026.305774256,29978.72824367159,-137047.5775305844,299.3945008902167,118.75365944182177,119
1706000,-168124.43452788237,30128.39840320818,-137996.0361246742,300.8892415059089,117.17231343791165,119
1708000,-168198.2269910362,29718.549544937443,-138479.67744609877,296.7961227663475,117.94994723406128,119
1710000,-168105.4334689615,29305.59018170263,-138799.84328725887,292.6719397310072,117.57141470258055,119
1712000,-168388.77869954554,29489.711926424876,-138899.06677312066,294.51074481360064,117.70997812087576,119
1714000,-168379.18420354777,30007.94810130223,-138371.23610224554,299.6863166277057,118.21173220496976,119
1716000,-168342.83850115398,30023.10694183898,-138319.731559315,299.8377064218185,117.76760481800474,119
1718000,-167866.65492210723,29648.734407000476,-138217.92051510676,296.09888610549507,117.7479201946283,119
1720000,-167917.13824211364,29641.51777578157,-138275.62046633207,296.0268143456682,118.7158708944792,119
1722000,-168239.22805035242,29765.70811506128,-138473.51993529114,297.2670905956083,118.19138471804233,119
1724000,-167960.01869893866,29413.101429047936,-138546.91726989072,293.7456435912043,118.2310199182438,119
1726000,-168382.8313950036,29802.62032089918,-138580.21107410442,297.6357290299598,117.85285051895995,119
1728000,-168086.92890337866,29360.193016146077,-138726.7358872326,293.21725266865116,118.44562491248388,119
1730000,-168252.13921796088,29951.608045319095,-138300.5311726418,299.1236542357559,118.29384959868847,119
1732000,-168074.75580858707,30117.797281770036,-137956.95852681703,300.78336918750864,118.41523317667586,119
1734000,-167885.09380879044,30259.732745576883,-137625.36106321355,302.20086418595116,117.93954155899743,119
1736000,-167808.0039427589,29767.73718545423,-138040.26675730466,297.2873547146407,118.01374630965287,119
1738000,-168080.31326535286,30058.54274328635,-138021.7705220665,300.19160015612727,117.8720008589791,119
1740000,-167992.54831011372,30292.5499939305,-137699.99831618322,302.52860669762686,117.88988342450241,119
1742000,-167888.5208534199,29934.055056369398,-137954.4657970505,298.94835432566595,118.22807381209827,119
1744000,-167636.39122910902,29587.864031906123,-138048.5271972029,295.4909798787117,118.64720503561274,119
1746000,-167533.5431616509,29430.25656496198,-138103.2865966889,293.9169701836115,117.23698558396745,119
1748000,-167934.32076879346,30088.831468112534,-137845.48930068093,300.49409056126484,118.4980644556058,119
1750000,-167547.0478199583,30133.618480226025,-137413.42933973228,300.941373882595,118.35746958200711,119
1752000,-167649.5586557996,30231.53283425141,-137418.0258215482,301.91923454816896,118.28299457265291,119
1754000,-167714.34685466823,30232.002059923452,-137482.34479474477,301.92392065709066,118.47566716949493,119
1756000,-167380.42727642797,29899.232386840507,-137481.19488958747,298.60058387728253,118.09146050389977,119
