#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
1180000,-170002.10411813133,29501.72602667252,-140500.3780914588,296.50186865616627,117.30710931937769,123
1182000,-170051.19197589578,29390.915911115007,-140660.27606478077,295.38819122932335,116.8196894600177,123
1184000,-170168.24643562234,29689.38362099789,-140478.86281462444,298.3878880482075,117.27617210984891,123
1186000,-169441.8810978427,29541.92927273852,-139899.9518251042,296.9059242552805,116.82303368911919,123
1188000,-169536.36516513,29443.93645764701,-140092.428707483,295.92106483508115,115.84506871405762,123
1190000,-169510.7128646383,29492.94156000344,-140017.77130463487,296.4135819308345,116.36134765531042,123
1192000,-169699.9391776838,29911.52821766294,-139788.41096002085,300.6205129449172,116.305929432769,123
1194000,-169325.8995242673,29716.308122718357,-139609.59140154894,298.65848798075166,116.86218774745906,123
1196000,-169730.13357505715,29647.080789272673,-140083.05278578447,297.96273093554794,116.37194664630327,123
1198000,-169851.10086741077,29118.84781420417,-140732.2530532066,292.6538190416467,116.01175235071453,123
1200000,-169940.32838207122,29546.173569700873,-140394.15481237034,296.9485808096574,117.26845908573424,123
1202000,-169707.0413129041,29728.515099611133,-139978.52621329296,298.7811720384939,116.59237673731047,123
1204000,-169614.41751306818,29837.242481810506,-139777.17503125768,299.87391732285664,116.83912389594339,123
1206000,-169178.69490974012,29388.900355106452,-139789.79455463367,295.3679342408889,116.97407101118586,123
1208000,-169898.51099099813,29565.711912790313,-140332.7990782078,297.1449474639755,117.18781631269117,123
1210000,-170220.32521608856,29672.84616269177,-140547.4790533968,298.22168125453874,117.07295872889169,123
1212000,-169998.77371913067,29634.916656312183,-140363.85706281848,297.84047747315367,116.13026727928477,123
1214000,-169375.61218745552,29734.51045426511,-139641.10173319041,298.84142728784957,117.40026053871694,123
1216000,-170165.75359681516,30033.023383237363,-140132.7302135778,301.841578573177,116.79581639213008,123
1218000,-169770.96697513154,29713.699610783136,-140057.2673643484,298.6322715938696,116.43127996247371,123
1220000,-169746.96080932545,29606.690796733135,-140140.27001259231,297.5567984740996,116.67310306392982,123
1222000,-169801.02186347416,29645.29497037339,-140155.72689310077,297.94478287921254,116.18938883764724,123
1224000,-170071.66031778406,30105.941482653958,-139965.7188351301,302.57442900763397,116.21444863510327,123
1226000,-169660.01034329878,30276.92862264556,-139383.08172065322,304.2929049530022,116.94899344093227,123
1228000,-169787.94798975275,29788.260853244457,-139999.6871365083,299.3816361462731,116.52796027468479,123
1230000,-169826.53552008246,29695.615426858654,-140130.9200932238,298.45051970850926,116.27829103724603,123
1232000,-170048.82405479974,30010.81644239137,-140038.00761240837,301.618391650079,115.89228553446544,123
1234000,-170307.48142295005,29694.947392320493,-140612.53403062955,298.44380574578344,116.06592267666244,123
1236000,-170142.82881781086,29838.315526264603,-140304.51329154626,299.8847017659602,115.68414358972063,123
1238000,-170057.34626869974,30142.10100930219,-139915.24525939755,302.9378439214335,116.5910510051356,123
1240000,-170148.62791690894,30261.54845543322,-139887.07946147572,304.13832930835764,116.12326909029045,123
1242000,-170169.4766914167,29307.67574463412,-140861.80094678258,294.5516006892811,115.9215170552998,123
1244000,-169856.76639048883,29226.162117839616,-140630.60427264922,293.73236243035143,115.52127091052058,123
1246000,-170336.94109253003,30032.525513006723,-140304.4155795233,301.8365748166646,116.80598852942173,123
1248000,-170281.85264734854,29668.92759508558,-140612.92505226296,298.1822983853249,116.44660945420873,123
1250000,-170916.53038829088,29864.925714012003,-141051.60467427887,300.1521427416258,116.22456843622882,123
1252000,-170433.27088186715,29573.223386720056,-140860.0474951471,297.22044020140095,116.2202162586058,123
1254000,-169594.6621124145,29858.82185532176,-139735.84025709273,300.0907969916845,114.7430375523636,123
1256000,-170023.42750584031,29545.351749497815,-140478.0757563425,296.9403212513629,116.37367564167745,123
1258000,-170481.4504673567,29775.870493522787,-140705.57997383393,299.25710903191117,116.64026533841218,123
